source_notice,notice_date,source_authority,parent_county,level,name,raw_name,headquarters_name,rename_note,parent_name,parent_level,publication_section,source_status,activation_status,effective_date,parent_match_status
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,LAIKIPIA COUNTY,service_delivery_division,Louniek,Louniek,,,KIRIMA SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,LAIKIPIA COUNTY,service_delivery_location,Kariwo,Kariwo,,,KIRIMA SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,LAIKIPIA COUNTY,service_delivery_sublocation,Lera,Lera,,,KIRIMA SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,LAIKIPIA COUNTY,service_delivery_sublocation,Kaptugen,Kaptugen,,,KIRIMA SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,LAIKIPIA COUNTY,service_delivery_subcounty,LAIKIPIA NORTH SUB-COUNTY,LAIKIPIA NORTH SUB-COUNTY,,,LAIKIPIA COUNTY,county,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,LAIKIPIA COUNTY,service_delivery_division,Osupuko,Osupuko,,,LAIKIPIA NORTH SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,LAIKIPIA COUNTY,service_delivery_location,Mouwarak,Mouwarak,,,LAIKIPIA NORTH SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,LAIKIPIA COUNTY,service_delivery_sublocation,Rumrum,Rumrum,,,LAIKIPIA NORTH SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,LAIKIPIA COUNTY,service_delivery_sublocation,Murijo,Murijo,,,LAIKIPIA NORTH SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,LAIKIPIA COUNTY,service_delivery_sublocation,Manyatta,Manyatta,,,LAIKIPIA NORTH SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,LAIKIPIA COUNTY,service_delivery_sublocation,Kandutura,Kandutura,,,LAIKIPIA NORTH SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,LAIKIPIA COUNTY,service_delivery_sublocation,Muguongo,Muguongo,,,LAIKIPIA NORTH SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,LAIKIPIA COUNTY,service_delivery_sublocation,Limunga,Limunga,,,LAIKIPIA NORTH SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,NAKURU COUNTY,service_delivery_subcounty,GILGIL SUB-COUNTY,GILGIL SUB-COUNTY,,,NAKURU COUNTY,county,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,NAKURU COUNTY,service_delivery_location,Kikopey,Kikopey,,,GILGIL SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,NAKURU COUNTY,service_delivery_sublocation,Sokoni,Sokoni,,,GILGIL SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,NAKURU COUNTY,service_delivery_sublocation,Pipeline,Pipeline,,,GILGIL SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,NAKURU COUNTY,service_delivery_subcounty,KURESOI SOUTH SUB-COUNTY,KURESOI SOUTH SUB-COUNTY,,,NAKURU COUNTY,county,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,NAKURU COUNTY,service_delivery_sublocation,Tendwet,Tendwet,,,KURESOI SOUTH SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,NAKURU COUNTY,service_delivery_sublocation,Sotiki,Sotiki,,,KURESOI SOUTH SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,NAROK COUNTY,service_delivery_subcounty,NAROK NORTH SUB-COUNTY,NAROK NORTH SUB-COUNTY,,,NAROK COUNTY,county,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,NAROK COUNTY,service_delivery_division,Oloposumoru,Oloposumoru,,,NAROK NORTH SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,NAROK COUNTY,service_delivery_division,Oloropil,Oloropil,,,NAROK NORTH SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,NAROK COUNTY,service_delivery_location,Enengetia,Enengetia,,,NAROK NORTH SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,NAROK COUNTY,service_delivery_location,Kisiriri,Kisiriri,,,NAROK NORTH SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,NAROK COUNTY,service_delivery_location,Kamurar,Kamurar,,,NAROK NORTH SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,NAROK COUNTY,service_delivery_location,Mutengar,Mutengar,,,NAROK NORTH SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,NAROK COUNTY,service_delivery_location,Oloprik,Oloprik,,,NAROK NORTH SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,NAROK COUNTY,service_delivery_subcounty,NAROK EAST SUB-COUNTY,NAROK EAST SUB-COUNTY,,,NAROK COUNTY,county,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,NAROK COUNTY,service_delivery_location,Enkorika,Enkorika,,,NAROK EAST SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,NAROK COUNTY,service_delivery_sublocation,Oloosagararam,Oloosagararam,,,NAROK EAST SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,NAROK COUNTY,service_delivery_subcounty,TRANS-MARA WEST SUB-COUNTY,TRANS-MARA WEST SUB-COUNTY,,,NAROK COUNTY,county,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,NAROK COUNTY,service_delivery_location,Lepolosi,Lepolosi,,,TRANS-MARA WEST SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,NAROK COUNTY,service_delivery_location,Entargeeti,Entargeeti,,,TRANS-MARA WEST SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,NAROK COUNTY,service_delivery_location,Mapashi,Mapashi,,,TRANS-MARA WEST SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,NAROK COUNTY,service_delivery_location,Elangata-Osaen,Elangata-Osaen,,,TRANS-MARA WEST SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,NAROK COUNTY,service_delivery_location,Kiikat,Kiikat,,,TRANS-MARA WEST SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,NAROK COUNTY,service_delivery_location,Kondamet,Kondamet,,,TRANS-MARA WEST SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,NAROK COUNTY,service_delivery_sublocation,Ngoso,Ngoso,,,TRANS-MARA WEST SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,NAROK COUNTY,service_delivery_sublocation,Enooretet,Enooretet,,,TRANS-MARA WEST SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,NAROK COUNTY,service_delivery_sublocation,Empurkel,Empurkel,,,TRANS-MARA WEST SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,NAROK COUNTY,service_delivery_sublocation,Ndonyo,Ndonyo,,,TRANS-MARA WEST SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,NAROK COUNTY,service_delivery_sublocation,Olmisigiyo,Olmisigiyo,,,TRANS-MARA WEST SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,NAROK COUNTY,service_delivery_sublocation,Ole-Solale,Ole-Solale,,,TRANS-MARA WEST SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,NAROK COUNTY,service_delivery_sublocation,Kaptembwa,Kaptembwa,,,TRANS-MARA WEST SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,NAROK COUNTY,service_delivery_subcounty,NAROK WEST SUB-COUNTY,NAROK WEST SUB-COUNTY,,,NAROK COUNTY,county,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,NAROK COUNTY,service_delivery_location,Leshuta,Leshuta,,,NAROK WEST SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,NAROK COUNTY,service_delivery_sublocation,Leshuta,Leshuta,,,NAROK WEST SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,NAROK COUNTY,service_delivery_sublocation,Empaash,Empaash,,,NAROK WEST SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,KERICHO COUNTY,service_delivery_subcounty,SOIN/SIGOWET SUB-COUNTY,SOIN/SIGOWET SUB-COUNTY,,,KERICHO COUNTY,county,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,KERICHO COUNTY,service_delivery_division,Soliat,Soliat,,,SOIN/SIGOWET SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,KERICHO COUNTY,service_delivery_division,Borot,Borot,,,SOIN/SIGOWET SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,KERICHO COUNTY,service_delivery_subcounty,KIPKELION SUB-COUNTY,KIPKELION SUB-COUNTY,,,KERICHO COUNTY,county,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,KERICHO COUNTY,service_delivery_division,Kokwet,Kokwet,,,KIPKELION SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,KERICHO COUNTY,service_delivery_division,Barsiele,Barsiele,,,KIPKELION SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,KERICHO COUNTY,service_delivery_division,Mentera,Mentera,,,KIPKELION SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,KERICHO COUNTY,service_delivery_division,Chesonoi,Chesonoi,,,KIPKELION SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
