source_code,source_record_id,gid,ward_name,county_name,subcounty_name,dhis2_uid,dhis2_cuid,dhis2_scuid,population_2009,vintage,modified_at,source_status
HDX_ARC_WARDS_1450,YJhdNCfPDKH,201,ASHABITO,MANDERA,MANDERA NORTH,YJhdNCfPDKH,R6f9znhg37c,jrm0uyLXnC1,43449.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,A4Ko5vFs83F,202,GUTICHA,MANDERA,MANDERA NORTH,A4Ko5vFs83F,R6f9znhg37c,jrm0uyLXnC1,33658.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,g1daXHb0Lz0,212,BULLA MPYA,MANDERA,MANDERA EAST,g1daXHb0Lz0,R6f9znhg37c,fGr9rRvaovO,36794.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,gVbkohpiw1f,213,KHALALIO,MANDERA,MANDERA EAST,gVbkohpiw1f,R6f9znhg37c,fGr9rRvaovO,13822.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,UU5663WBF7t,214,NEBOI,MANDERA,MANDERA EAST,UU5663WBF7t,R6f9znhg37c,fGr9rRvaovO,12298.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,dYhEFLJSRYl,215,TOWNSHIP,MANDERA,MANDERA EAST,dYhEFLJSRYl,R6f9znhg37c,fGr9rRvaovO,45358.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,r9itCpitueT,216,LIBEHIA,MANDERA,LAFEY,r9itCpitueT,R6f9znhg37c,nsfbHBS9tMT,49098.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,BRWO7tcujQF,217,FINO,MANDERA,LAFEY,BRWO7tcujQF,R6f9znhg37c,nsfbHBS9tMT,16632.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,LtPutnKuKqO,218,LAFEY,MANDERA,LAFEY,LtPutnKuKqO,R6f9znhg37c,nsfbHBS9tMT,48659.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,k3FtDRPwlPG,219,WARANKARA,MANDERA,LAFEY,k3FtDRPwlPG,R6f9znhg37c,nsfbHBS9tMT,24619.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,zFbFESCJ8mq,220,ALANGO GOF,MANDERA,LAFEY,zFbFESCJ8mq,R6f9znhg37c,nsfbHBS9tMT,14138.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,WntjnQMsI6t,445,Njabani/kiburu Ward,NYANDARUA,Kinangop Sub County,WntjnQMsI6t,mYZacFNIB3h,RAnL5kBKMIt,20665.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,Dg2JnSl7lk7,637,Lokichar Ward,TURKANA,Turkana South Sub County,Dg2JnSl7lk7,kphDeKClFch,iTw0sFjlqZ2,44233.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,prqcH9XZcQe,638,Kapedo/napeitom Ward,TURKANA,Turkana East Sub County,prqcH9XZcQe,kphDeKClFch,dr8gOvVAdiE,25438.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,pwYHLOkW31r,733,Endo Ward,ELGEYO-MARAKWET,Marakwet East sub-county,pwYHLOkW31r,MqnLxQBigG0,EZraJgLdRLX,23898.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,u6ONpoWIV0d,734,Embobut/Embulot Ward,ELGEYO-MARAKWET,Marakwet East sub-county,u6ONpoWIV0d,MqnLxQBigG0,EZraJgLdRLX,15049.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,qsljIZxApCc,735,Lelan Ward,ELGEYO-MARAKWET,Marakwet West Sub County,qsljIZxApCc,MqnLxQBigG0,fNCuk4Lpsnh,20111.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,Kzpb8gvmSkz,2016,Kabiro Ward,Nairobi,Dagoretti North Sub County,Kzpb8gvmSkz,jkG3zaihdSs,CcTr4bcVGAG,40013.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,HuBMlfYHHEy,2017,Mutu-ini Ward,Nairobi,Dagoretti South Sub County,HuBMlfYHHEy,jkG3zaihdSs,sqNWYDHZZ6W,17973.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,bK37v9AMeU3,2018,Ngando Ward,Nairobi,Dagoretti South Sub County,bK37v9AMeU3,jkG3zaihdSs,sqNWYDHZZ6W,34014.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,PTKcICD0k31,2019,Riruta Ward,Nairobi,Dagoretti South Sub County,PTKcICD0k31,jkG3zaihdSs,sqNWYDHZZ6W,65320.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,jaQjWqSJPAd,2020,Uthiru/ruthimitu Ward,Nairobi,Dagoretti South Sub County,jaQjWqSJPAd,jkG3zaihdSs,sqNWYDHZZ6W,32575.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,pUKcRGZTyGW,2021,Waithaka Ward,Nairobi,Dagoretti South Sub County,pUKcRGZTyGW,jkG3zaihdSs,sqNWYDHZZ6W,31054.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,clyAqa9XVNp,2022,Karen Ward,Nairobi,Langata  Sub County,clyAqa9XVNp,jkG3zaihdSs,aTGYlhEw2Xx,33303.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,X0OCKVcartn,794,Sacho Ward,BARINGO,Baringo Central Sub County,X0OCKVcartn,vvOK1BxTbet,k7Rj54u6dMx,15230.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,sPoq2HB87R1,801,Mukutani Ward,BARINGO,Marigat Sub County,sPoq2HB87R1,vvOK1BxTbet,dSLnPmNlm8Q,9503.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,REkEoX4PR5g,935,Kimana Ward,KAJIADO,Loitokitok Sub County,REkEoX4PR5g,Hsk1YV8kHkT,eyADpAXM834,20349.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,GpddBXmXl2i,821,Umande Ward,LAIKIPIA,Laikipia East Sub County,GpddBXmXl2i,xuFdFy6t9AH,pF6qPMIlHte,16201.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,Dg8SGNnGQny,822,Sosian Ward,LAIKIPIA,Laikipia North Sub County,Dg8SGNnGQny,xuFdFy6t9AH,RJyUfi5BQUm,26077.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,Kx1h1yqLZh9,823,Segera Ward,LAIKIPIA,Laikipia North Sub County,Kx1h1yqLZh9,xuFdFy6t9AH,RJyUfi5BQUm,16002.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,Zrkf6cQj2AP,824,Mugogodo West Ward,LAIKIPIA,Laikipia North Sub County,Zrkf6cQj2AP,xuFdFy6t9AH,RJyUfi5BQUm,13715.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,qZ5JBQj1DxJ,825,Mugogodo East Ward,LAIKIPIA,Laikipia North Sub County,qZ5JBQj1DxJ,xuFdFy6t9AH,RJyUfi5BQUm,23412.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,MMPnyemUFot,927,Iloodokilani Ward,KAJIADO,Kajiado West Sub County,MMPnyemUFot,Hsk1YV8kHkT,wYsCfCAUWNB,16470.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,bSdHZBeB5bQ,928,Magadi Ward,KAJIADO,Kajiado West Sub County,bSdHZBeB5bQ,Hsk1YV8kHkT,wYsCfCAUWNB,25451.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,KHFGFujHwZA,929,Ewuaso oonkidong'i Ward,KAJIADO,Kajiado West Sub County,KHFGFujHwZA,Hsk1YV8kHkT,wYsCfCAUWNB,29587.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,AtSX1b8b5wZ,1802,Mikindani Ward,Mombasa,Jomvu  Sub County,AtSX1b8b5wZ,wsBsC6gjHvn,vSISrsNNHwq,52777.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,lZiLgEqsjq5,1820,Makadara Ward-mji Wa Kale Ward,Mombasa,Mvita  Sub County,lZiLgEqsjq5,wsBsC6gjHvn,C1xuoa1NAMm,25875.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,Dvo3BcpbGkD,1822,Tononoka Ward,Mombasa,Mvita  Sub County,Dvo3BcpbGkD,wsBsC6gjHvn,C1xuoa1NAMm,27513.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,I1ioJIBPdpG,1823,Ganjoni Ward-shimanzi Ward,Mombasa,Mvita  Sub County,I1ioJIBPdpG,wsBsC6gjHvn,C1xuoa1NAMm,18806.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,i1bANekmIzQ,1824,Majengo Ward,Mombasa,Mvita  Sub County,i1bANekmIzQ,wsBsC6gjHvn,C1xuoa1NAMm,38834.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,xmMP1QapXiY,1825,Tezo Ward,Kilifi,Kilifi North Sub County,xmMP1QapXiY,nrI2khZx3d0,MEkEH8ZmcOU,25545.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,NkcRjTGJbuh,123,Chawia Ward,TAITA TAVETA,Mwatate Sub County,NkcRjTGJbuh,QyGNX2DpR4h,IBDoGsLdhvt,14155.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,QfHPo7H918V,1834,Shimo La Tewa Ward,Kilifi,Kilifi South Sub County,QfHPo7H918V,nrI2khZx3d0,xWAZBULwGxp,50846.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,mi5ayQN77v7,1844,Rabai/kisurutini Ward,Kilifi,Rabai Sub County,mi5ayQN77v7,nrI2khZx3d0,hJf4rt7cvI6,43144.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,f51CfBzKknF,1845,Ganze Ward,Kilifi,Ganze Sub County,f51CfBzKknF,nrI2khZx3d0,x7qUMtZZvo9,31333.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,kpL4HsQ7YZ5,1848,Sokoke Ward,Kilifi,Ganze Sub County,kpL4HsQ7YZ5,nrI2khZx3d0,x7qUMtZZvo9,43543.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,gWqTliiaRaB,1851,Ganda Ward,Kilifi,Malindi Sub County,gWqTliiaRaB,nrI2khZx3d0,lGg3wEy784X,32562.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,u6oi5OySCnQ,1852,Malindi Town Ward,Kilifi,Malindi Sub County,u6oi5OySCnQ,nrI2khZx3d0,lGg3wEy784X,51254.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,nsigtOm8lE7,1856,Gongoni Ward,Kilifi,Magarini Sub County,nsigtOm8lE7,nrI2khZx3d0,KMWrMZrlO5u,34597.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,EO3kbx8nZIp,1857,Adu Ward,Kilifi,Magarini Sub County,EO3kbx8nZIp,nrI2khZx3d0,KMWrMZrlO5u,43005.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,nResMsI1yRw,1858,Garashi Ward,Kilifi,Magarini Sub County,nResMsI1yRw,nrI2khZx3d0,KMWrMZrlO5u,25781.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,fXc21yLLxVd,1859,Sabaki Ward,Kilifi,Magarini Sub County,fXc21yLLxVd,nrI2khZx3d0,KMWrMZrlO5u,16317.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,zcpKiQgMNyb,1860,North Alego Ward,Siaya,Alego Usonga Sub County,zcpKiQgMNyb,u4t9H8XyU9P,Cu46otDi1RO,31777.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,hMo6PZnvQqb,1861,South East Alego Ward,Siaya,Alego Usonga Sub County,hMo6PZnvQqb,u4t9H8XyU9P,Cu46otDi1RO,46386.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,KzqDLd1CVFQ,1862,North Gem Ward,Siaya,Gem Sub County,KzqDLd1CVFQ,u4t9H8XyU9P,PKeFksHlJkB,35004.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,mEZBjj4fLBT,1863,West Gem Ward,Siaya,Gem Sub County,mEZBjj4fLBT,u4t9H8XyU9P,PKeFksHlJkB,23481.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,LWXYw2EpuLy,1864,Central Gem Ward,Siaya,Gem Sub County,LWXYw2EpuLy,u4t9H8XyU9P,PKeFksHlJkB,23854.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,PeEcMfBchbr,1865,Yala Township Ward,Siaya,Gem Sub County,PeEcMfBchbr,u4t9H8XyU9P,PKeFksHlJkB,23151.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,XM6wZZeKqhk,1866,East Gem Ward,Siaya,Gem Sub County,XM6wZZeKqhk,u4t9H8XyU9P,PKeFksHlJkB,24764.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,F3o4X4OBHKw,1867,South Gem Ward,Siaya,Gem Sub County,F3o4X4OBHKw,u4t9H8XyU9P,PKeFksHlJkB,30421.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,NYqz8G2gfEC,1868,West Yimbo Ward,Siaya,Bondo Sub County,NYqz8G2gfEC,u4t9H8XyU9P,JNvqpOnKfGR,28503.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,JVz0J1MJJ0V,1869,Central Sakwa Ward,Siaya,Bondo Sub County,JVz0J1MJJ0V,u4t9H8XyU9P,JNvqpOnKfGR,20093.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,CRBP2g6KqWH,1870,South Sakwa Ward,Siaya,Bondo Sub County,CRBP2g6KqWH,u4t9H8XyU9P,JNvqpOnKfGR,23260.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,bxQkw99jktF,1871,Yimbo East Ward,Siaya,Bondo Sub County,bxQkw99jktF,u4t9H8XyU9P,JNvqpOnKfGR,27189.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,uid3Vo2PCsW,1872,West Sakwa Ward,Siaya,Bondo Sub County,uid3Vo2PCsW,u4t9H8XyU9P,JNvqpOnKfGR,25313.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,EmooFdjzKlm,1873,North Sakwa Ward,Siaya,Bondo Sub County,EmooFdjzKlm,u4t9H8XyU9P,JNvqpOnKfGR,33164.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,cfUqqHJA6z4,1874,East Asembo Ward,Siaya,Rarieda Sub County,cfUqqHJA6z4,u4t9H8XyU9P,XcRpb1xsM64,32886.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,kazFsB6YZ6J,1875,West Asembo Ward,Siaya,Rarieda Sub County,kazFsB6YZ6J,u4t9H8XyU9P,XcRpb1xsM64,33072.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,xyzeTkTa8o7,1910,Kajulu Ward,Kisumu,Kisumu East Sub County,xyzeTkTa8o7,tAbBVBbueqD,PRpKwAloU5b,40876.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,kQXcKGM8chb,1911,Kolwa East Ward,Kisumu,Kisumu East Sub County,kQXcKGM8chb,tAbBVBbueqD,PRpKwAloU5b,21288.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,ml7KNIMIuvz,1914,Kolwa Central Ward,Kisumu,Kisumu East Sub County,ml7KNIMIuvz,tAbBVBbueqD,PRpKwAloU5b,31739.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,Xs7PwQOVMmb,1916,Central Kisumu Ward,Kisumu,Kisumu West Sub County,Xs7PwQOVMmb,tAbBVBbueqD,YzEDO9Mq4TR,38128.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,KrQMvgSyMd7,127,Kaloleni  Ward,TAITA TAVETA,Voi Sub County,KrQMvgSyMd7,QyGNX2DpR4h,yoGLpCTgjed,20418.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,SPH4pigpmjD,1917,North Kisumu Ward,Kisumu,Kisumu West Sub County,SPH4pigpmjD,tAbBVBbueqD,YzEDO9Mq4TR,24890.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,DP7qvMiw5Du,1918,West Kisumu Ward,Kisumu,Kisumu West Sub County,DP7qvMiw5Du,tAbBVBbueqD,YzEDO9Mq4TR,22147.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,r6rYPoyjxvR,1919,North West Kisumu Ward,Kisumu,Kisumu West Sub County,r6rYPoyjxvR,tAbBVBbueqD,YzEDO9Mq4TR,23955.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,ZplKg3SMkIC,1920,Railways Ward,Kisumu,Kisumu Central Sub County,ZplKg3SMkIC,tAbBVBbueqD,OpLt8IgyHop,34924.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,oz6zXuKWiR9,1921,Migosi Ward,Kisumu,Kisumu Central Sub County,oz6zXuKWiR9,tAbBVBbueqD,OpLt8IgyHop,19826.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,v0dNWrWeT7B,1998,Ibeno Ward,Kisii,Nyaribari Chache  Sub County,v0dNWrWeT7B,sPkRcDvhGWA,fFh3beH29fD,20710.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,PwxIcksWPYQ,1999,Monyerero Ward,Kisii,Kitutu Chache North Sub County,PwxIcksWPYQ,sPkRcDvhGWA,cQkF9l9wePP,27611.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,BR5uAoEu5yV,2001,Marani Ward,Kisii,Kitutu Chache North Sub County,BR5uAoEu5yV,sPkRcDvhGWA,cQkF9l9wePP,28161.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,O8hNbyssZJJ,2002,Kegogi Ward,Kisii,Kitutu Chache North Sub County,O8hNbyssZJJ,sPkRcDvhGWA,cQkF9l9wePP,20558.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,rWETDR5My3k,2003,Bogusero Ward,Kisii,Kitutu Chache South Sub County,rWETDR5My3k,sPkRcDvhGWA,gPR82w2xgJZ,24872.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,TwsN9rzFim6,2004,Bogeka Ward,Kisii,Kitutu Chache South Sub County,TwsN9rzFim6,sPkRcDvhGWA,gPR82w2xgJZ,13254.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,Dvfw4PI207c,2007,Nyatieko Ward,Kisii,Kitutu Chache South Sub County,Dvfw4PI207c,sPkRcDvhGWA,gPR82w2xgJZ,20546.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,CNKaaMOOKGn,2009,Karura Ward,Nairobi,Westlands  Sub County,CNKaaMOOKGn,jkG3zaihdSs,f1T0Ltob8VQ,26453.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,HWHpeXSxVCb,2010,Kangemi Ward,Nairobi,Westlands  Sub County,HWHpeXSxVCb,jkG3zaihdSs,f1T0Ltob8VQ,44564.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,Wrx3LFjULLl,2011,Mountain View Ward,Nairobi,Westlands  Sub County,Wrx3LFjULLl,jkG3zaihdSs,f1T0Ltob8VQ,36135.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,HSm3Cq7ZrWd,678,Keiyo Ward,TRANS NZOIA,Kwanza  Sub County,HSm3Cq7ZrWd,mThvosEflAU,ABy8CNqf2e7,33297.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,ufzdiFbvPYg,2014,Gatina Ward,Nairobi,Dagoretti North Sub County,ufzdiFbvPYg,jkG3zaihdSs,CcTr4bcVGAG,45872.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,Vh31LHi1RC8,780,Sangalo/kebulonik Ward,NANDI,Mosop Sub County,Vh31LHi1RC8,t0J75eHKxz5,Xtb7tbJpk9p,21390.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,i4HY1pMsQ4q,786,Tangulbei/korossi Ward,BARINGO,Tiaty Sub County,i4HY1pMsQ4q,vvOK1BxTbet,Mk4bMOSMRTB,18390.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,uPv6CYD6np2,2023,Nairobi West Ward,Nairobi,Langata  Sub County,uPv6CYD6np2,jkG3zaihdSs,aTGYlhEw2Xx,33377.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,oFPmL4TCoWb,2024,Mugumo-ini Ward,Nairobi,Langata  Sub County,oFPmL4TCoWb,jkG3zaihdSs,aTGYlhEw2Xx,47037.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,gF0VBsLJhxK,787,Churo/amaya Ward,BARINGO,Tiaty Sub County,gF0VBsLJhxK,vvOK1BxTbet,Mk4bMOSMRTB,21227.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,OlKUTmnTY57,788,Barwessa Ward,BARINGO,Baringo North Sub County,OlKUTmnTY57,vvOK1BxTbet,bqtTmWcikTN,23986.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,hOymt7wmmCI,789,Kabartonjo Ward,BARINGO,Baringo North Sub County,hOymt7wmmCI,vvOK1BxTbet,bqtTmWcikTN,19092.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,PS4XNPha7bO,790,Saimoi/kipsaraman Ward,BARINGO,Baringo North Sub County,PS4XNPha7bO,vvOK1BxTbet,bqtTmWcikTN,21046.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,SRnkv6Fgvoh,791,Saimo/soi Ward,BARINGO,Baringo North Sub County,SRnkv6Fgvoh,vvOK1BxTbet,bqtTmWcikTN,17814.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,Tdyu1iQYirq,792,Bartabwa Ward,BARINGO,Baringo North Sub County,Tdyu1iQYirq,vvOK1BxTbet,bqtTmWcikTN,11851.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,Kn2aiEXbw5B,793,Kabarnet Ward,BARINGO,Baringo Central Sub County,Kn2aiEXbw5B,vvOK1BxTbet,k7Rj54u6dMx,23430.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,ZWRytukDvQ7,2025,South C Ward,Nairobi,Langata  Sub County,ZWRytukDvQ7,jkG3zaihdSs,aTGYlhEw2Xx,47202.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,l7Lt0CsaQGl,795,Tenges Ward,BARINGO,Baringo Central Sub County,l7Lt0CsaQGl,vvOK1BxTbet,k7Rj54u6dMx,9567.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,Uq1zAqIJXv3,796,Ewalel/chapchap Ward,BARINGO,Baringo Central Sub County,Uq1zAqIJXv3,vvOK1BxTbet,k7Rj54u6dMx,17021.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,er24ckvh14d,797,Kapropita Ward,BARINGO,Baringo Central Sub County,er24ckvh14d,vvOK1BxTbet,k7Rj54u6dMx,16232.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,bVD6U8Bf6As,798,Marigat Ward,BARINGO,Marigat Sub County,bVD6U8Bf6As,vvOK1BxTbet,dSLnPmNlm8Q,27669.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,zI7CuvCQcos,799,Iichamus Ward,BARINGO,Marigat Sub County,zI7CuvCQcos,vvOK1BxTbet,dSLnPmNlm8Q,16000.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,RUfWwfXjF1B,800,Mochongoi Ward,BARINGO,Marigat Sub County,RUfWwfXjF1B,vvOK1BxTbet,dSLnPmNlm8Q,27699.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,IDtR0R9o2Q4,2026,Nyayo Highrise Ward,Nairobi,Langata  Sub County,IDtR0R9o2Q4,jkG3zaihdSs,aTGYlhEw2Xx,24191.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,sFC62axqvzl,2027,Laini Saba Ward,Nairobi,Kibra  Sub County,sFC62axqvzl,jkG3zaihdSs,LO5he3DtiFG,28182.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,gV7ZuBU4q7U,930,Mosiro Ward,KAJIADO,Kajiado West Sub County,gV7ZuBU4q7U,Hsk1YV8kHkT,wYsCfCAUWNB,5692.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,u3IXGUmWgZ2,931,Entonet/lenkism Ward,KAJIADO,Loitokitok Sub County,u3IXGUmWgZ2,Hsk1YV8kHkT,eyADpAXM834,23779.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
HDX_ARC_WARDS_1450,fBbEs297NMY,932,Imbrikani/eselelnkei Ward,KAJIADO,Loitokitok Sub County,fBbEs297NMY,Hsk1YV8kHkT,eyADpAXM834,18617.0,2016-03-31,2019-04-12,historical_crosswalk_baseline
